row,tag,question id,score,reputation,accept rate,answer count,is answered
7499,wordpress,66035926,0,557,55,0,0,
7500,wordpress,65954477,0,47,0,0,0,
7501,wordpress,66035413,0,15,0,0,0,
7502,wordpress,66035280,1,11,0,0,0,
7503,wordpress,66033526,0,33,0,0,0,
7504,wordpress,66034437,0,341,50,0,0,
7505,wordpress,66001446,0,11,0,1,0,
7506,wordpress,66029102,0,111,0,0,0,
7507,wordpress,66032202,0,1,0,0,0,
7508,wordpress,66031457,0,88,0,1,1,
7509,wordpress,66031653,0,11,0,0,0,
7510,wordpress,65999087,0,103,0,1,0,
7511,wordpress,66021474,1,373,69,1,1,
7512,wordpress,66028832,1,316,0,1,1,
7513,wordpress,66031019,0,1,0,0,0,
7514,wordpress,66030527,0,99,0,1,0,
7515,wordpress,66030455,0,1,0,0,0,
7516,wordpress,66029774,0,1093,95,0,0,
7517,wordpress,66029273,0,1,0,0,0,
7518,wordpress,65997837,2,1723,0,1,1,
7519,wordpress,66028818,1,79,0,1,1,
7520,wordpress,66026425,1,404,83,1,1,
7521,wordpress,65961590,0,39,0,0,0,
7522,wordpress,66028869,0,1,0,0,0,
7523,wordpress,66027300,0,45,0,1,0,
7524,wordpress,66028202,1,11,0,1,1,
7525,wordpress,66025852,1,97,0,1,1,
7526,wordpress,66027118,1,19,0,0,0,
7527,wordpress,66028451,0,163,0,0,0,
7528,wordpress,66028409,0,153,0,0,0,
7529,wordpress,66027450,0,11,0,1,0,
7530,wordpress,66024005,2,21,0,1,1,
7531,wordpress,66028180,0,1580,65,0,0,
7532,wordpress,66027253,0,273,0,0,0,
7533,wordpress,66027579,0,172,46,0,0,
7534,wordpress,66021598,1,978,86,1,1,
7535,wordpress,66008197,0,31,0,0,0,
7536,wordpress,66026954,1,11,0,1,0,
7537,wordpress,66027012,-1,2451,57,1,1,
7538,wordpress,66027161,0,0,0,0,0,
7539,wordpress,66004172,1,88,0,2,1,
7540,wordpress,66026691,0,11,0,0,0,
7541,wordpress,66026583,0,3,0,0,0,
7542,wordpress,66026322,0,1,0,0,0,
7543,wordpress,66012273,0,1,0,0,0,
7544,wordpress,66020903,0,1,0,0,0,
7545,wordpress,66025791,0,21,0,0,0,
7546,wordpress,66025735,0,11,0,0,0,
7547,wordpress,66025681,0,136,0,0,0,
7548,wordpress,66025498,0,1,0,0,0,
7549,wordpress,66025461,0,1,0,0,0,
7550,wordpress,66020813,1,13,0,1,1,
7551,wordpress,66012224,0,1,0,0,0,
7552,wordpress,65871284,0,21,0,0,0,
7553,wordpress,66024175,0,51,0,0,0,
7554,wordpress,66023927,0,1,0,0,0,
7555,wordpress,66018001,4,85,0,1,1,
7556,wordpress,66023709,0,1,0,0,0,
7557,wordpress,66020153,1,454,80,1,1,
7558,wordpress,66022605,0,29,0,0,0,
7559,wordpress,66022328,0,85,14,1,0,
7560,wordpress,66022295,0,1,0,0,0,
7561,wordpress,65878248,2,1097,50,2,1,
7562,wordpress,66021156,0,1,0,0,0,
7563,wordpress,65997972,-2,13,0,2,1,
7564,wordpress,66010351,1,9081,28,1,1,
7565,wordpress,66019018,0,428,0,1,1,
7566,wordpress,66018629,0,11,0,1,0,
7567,wordpress,66018953,1,1214,49,0,0,
7568,wordpress,66017766,0,428,0,1,1,
7569,wordpress,66018678,0,29,0,0,0,
7570,wordpress,66015994,0,51,0,0,0,
7571,wordpress,65987952,0,280,0,1,0,
7572,wordpress,66016548,0,5,0,2,1,
7573,wordpress,66017202,0,23,0,0,0,
7574,wordpress,66014985,0,103,33,1,1,
7575,wordpress,66015826,0,73,0,0,0,
7576,wordpress,66015503,0,61,0,0,0,
7577,wordpress,66015497,0,11,0,0,0,
7578,wordpress,66015405,0,436,0,0,0,
7579,wordpress,65993061,1,11,0,0,0,
7580,wordpress,66013456,0,21,0,0,0,
7581,wordpress,66004692,0,70,0,0,0,
7582,wordpress,66013036,0,131,0,2,1,
7583,wordpress,66009597,0,29,0,0,0,
7584,wordpress,65923401,0,1,0,1,0,
7585,wordpress,66014175,0,105,50,0,0,
7586,wordpress,66013860,0,49,0,0,0,
7587,wordpress,66013840,0,1,0,0,0,
7588,wordpress,65999799,1,41,0,1,1,
7589,wordpress,66012012,0,1,0,0,0,
7590,wordpress,66007940,0,3,0,1,1,
7591,wordpress,66007387,2,21,0,1,1,
7592,wordpress,66004840,0,111,0,1,1,
7593,wordpress,66010786,5,97,0,1,1,
7594,wordpress,66011683,0,41,0,0,0,
7595,wordpress,66010201,0,344,0,1,0,
7596,wordpress,66011192,0,43,0,0,0,
7597,wordpress,66011327,0,23,0,0,0,
7598,wordpress,66010578,3,33,0,1,1,
7599,wordpress,65897246,2,23,0,1,1,
7600,wordpress,66008604,0,9306,83,1,1,
7601,wordpress,66009571,0,3,0,0,0,
7602,wordpress,65996956,0,13,0,1,0,
7603,wordpress,65997259,2,73,0,1,1,
7604,wordpress,66007842,0,127,10,1,0,
7605,wordpress,66002129,1,85,0,0,0,
7606,wordpress,66004763,1,570,86,1,1,
7607,wordpress,66007789,0,67,60,0,0,
7608,wordpress,66006420,0,15,0,1,0,
7609,wordpress,65995073,0,33,0,1,1,
7610,wordpress,65991942,3,682,100,1,1,
7611,wordpress,66006916,0,131,0,0,0,
7612,wordpress,66006756,0,13,0,0,0,
7613,wordpress,66006188,1,33,0,1,1,
7614,wordpress,65999007,0,1,0,1,0,
7615,wordpress,66006106,0,186,0,0,0,
7616,wordpress,66006031,0,1,0,0,0,
7617,wordpress,66005831,0,29,0,1,0,
7618,wordpress,65993944,2,373,0,1,1,
7619,wordpress,66005333,0,3,0,1,1,
7620,wordpress,66004608,0,1,0,0,0,
7621,wordpress,65994955,0,33,0,1,1,
7622,wordpress,65996006,0,11,0,0,0,
7623,wordpress,65998462,0,9,0,0,0,
7624,wordpress,66002963,0,1,0,0,0,
7625,wordpress,66002476,0,81,0,0,0,
7626,wordpress,66000659,1,11,0,2,0,
7627,wordpress,66000498,0,1,0,0,0,
7628,wordpress,65996096,1,13,0,1,0,
7629,wordpress,65999468,1,11,0,2,0,
7630,wordpress,65980060,0,23,0,1,0,
7631,wordpress,65981254,0,1,0,0,0,
7632,wordpress,65999187,0,706,100,1,1,
7633,wordpress,65999233,0,1,0,0,0,
7634,wordpress,65998410,0,1,0,0,0,
7635,wordpress,65997992,0,11,0,0,0,
7636,wordpress,65996043,0,13,0,3,1,
7637,wordpress,65996663,0,297,100,0,0,
7638,wordpress,65993075,0,21,0,2,0,
7639,wordpress,65996299,0,1,0,0,0,
7640,wordpress,65995598,0,1,0,0,0,
7641,wordpress,65995810,1,149,0,1,1,
7642,wordpress,65963718,1,93,0,1,1,
7643,wordpress,65993304,2,25,0,1,1,
7644,wordpress,65995517,0,23,0,0,0,
7645,wordpress,65980263,0,1,0,0,0,
7646,wordpress,65995372,0,81,0,0,0,
7647,wordpress,65971588,0,23,0,2,1,
7648,wordpress,65994532,0,1162,61,0,0,
7649,wordpress,65994502,0,1,0,0,0,
7650,wordpress,65986220,0,35,0,2,0,
7651,wordpress,65966615,0,33,0,0,0,
7652,wordpress,65991807,0,1,0,0,0,
7653,wordpress,65954719,0,39,0,1,0,
7654,wordpress,65992114,0,15,0,1,0,
7655,wordpress,65991909,0,3,0,0,0,
7656,wordpress,65991858,0,1,0,0,0,
7657,wordpress,65658815,-2,1,0,3,0,
7658,wordpress,65981873,1,373,0,1,1,
7659,wordpress,65991218,0,1,0,0,0,
7660,wordpress,65990082,0,11,0,1,1,
7661,wordpress,65988208,0,81,0,0,0,
7662,wordpress,65984452,1,63,0,2,0,
7663,wordpress,65879876,0,1,0,1,1,
7664,wordpress,65988640,0,3,0,2,0,
7665,wordpress,65977389,0,135,0,0,0,
7666,wordpress,65988847,0,45,0,0,0,
7667,wordpress,65984288,0,1,0,1,0,
7668,wordpress,65980512,3,37,0,0,0,
7669,wordpress,65987887,0,87,0,0,0,
7670,wordpress,65986998,-1,1,0,1,0,
7671,wordpress,65987393,0,593,0,0,0,
7672,wordpress,65976830,0,706,100,2,1,
7673,wordpress,65985134,1,35,0,1,1,
7674,wordpress,65986117,0,1,0,0,0,
7675,wordpress,65985375,0,1,0,1,0,
7676,wordpress,65788691,-1,1,0,1,1,
7677,wordpress,65982708,1,0,0,1,0,
7678,wordpress,65976559,1,405,0,1,1,
7679,wordpress,65985474,0,405,0,0,0,
7680,wordpress,65963580,1,53,0,1,1,
7681,wordpress,65983921,0,5,0,1,1,
7682,wordpress,65983199,0,185,0,0,0,
7683,wordpress,65984067,0,1,0,0,0,
7684,wordpress,65824181,-2,3,0,2,1,
7685,wordpress,65983758,1,21,0,0,0,
7686,wordpress,65983481,0,27,0,0,0,
7687,wordpress,65983176,0,3,0,0,0,
7688,wordpress,65904955,0,1,0,1,0,
7689,wordpress,65982576,0,21,0,1,0,
7690,wordpress,65982713,0,13,0,0,0,
7691,wordpress,65601365,1,31,0,1,1,
7692,wordpress,65982086,1,533,0,0,0,
7693,wordpress,65982414,0,11,0,0,0,
7694,wordpress,65979354,0,33,0,0,0,
7695,wordpress,65980341,0,1,0,0,0,
7696,wordpress,65980916,0,533,0,1,1,
7697,wordpress,65980752,0,852,0,1,0,
7698,wordpress,65951591,-1,373,0,1,0,
7699,wordpress,65971057,1,37,0,1,1,
7700,wordpress,65832207,-1,1,0,1,0,
7701,wordpress,65976836,1,13,0,1,1,
7702,wordpress,65979314,0,720,0,0,0,
7703,wordpress,65979225,0,94,40,0,0,
7704,wordpress,65973383,1,13,0,2,1,
7705,wordpress,65978949,0,207,0,0,0,
7706,wordpress,65978565,0,1,0,0,0,
7707,wordpress,65978438,0,341,50,0,0,
7708,wordpress,65977370,0,23,0,0,0,
7709,wordpress,65916145,0,11,0,1,1,
7710,wordpress,65977113,0,75,0,1,1,
7711,wordpress,65977108,0,1,0,0,0,
7712,wordpress,65972850,0,1,0,0,0,
7713,wordpress,65974567,1,363,40,0,0,
7714,wordpress,65974478,0,1,0,0,0,
7715,wordpress,65974032,1,162,0,1,0,
7716,wordpress,65973926,1,11,0,0,0,
7717,wordpress,65972786,0,61,0,1,0,
7718,wordpress,65973206,0,1,0,0,0,
7719,wordpress,65973092,0,1,0,0,0,
7720,wordpress,65964054,0,1,0,1,0,
7721,wordpress,65972058,-1,39,0,1,0,
7722,wordpress,65972354,0,896,79,0,0,
7723,wordpress,65971595,0,45,0,0,0,
7724,wordpress,65970904,1,13,0,1,1,
7725,wordpress,65971508,0,43,0,0,0,
7726,wordpress,65737002,1,13,0,1,1,
7727,wordpress,65970235,0,57,0,0,0,
7728,wordpress,65970558,0,1,0,0,0,
7729,wordpress,65950696,0,13,0,1,1,
7730,wordpress,65969665,0,743,80,0,0,
7731,wordpress,65968557,0,533,0,0,0,
7732,wordpress,65963520,3,33,0,1,1,
7733,wordpress,65969216,0,2597,16,0,0,
7734,wordpress,65965961,1,13,0,1,1,
7735,wordpress,65967714,0,1,0,3,1,
7736,wordpress,65967847,0,11,0,0,0,
7737,wordpress,65920911,0,1,0,0,0,
7738,wordpress,65967495,0,5,0,0,0,
7739,wordpress,65966578,1,69,0,1,1,
7740,wordpress,65966835,0,1,0,0,0,
7741,wordpress,65963081,0,11,0,0,0,
7742,wordpress,65966707,0,1,0,0,0,
7743,wordpress,65922067,0,115,0,1,0,
7744,wordpress,65964978,-3,3,0,1,1,
7745,wordpress,65966213,0,111,0,0,0,
7746,wordpress,65965740,0,2313,0,0,0,
7747,wordpress,65965659,-1,117,0,1,1,
7748,wordpress,65965382,0,1,0,0,0,
7749,wordpress,65951364,0,11,0,0,0,
7750,wordpress,65961698,0,1,0,1,0,
7751,wordpress,65959570,0,17,0,1,1,
7752,wordpress,65956579,0,3,0,1,1,
7753,wordpress,65963171,0,85,0,0,0,
7754,wordpress,65962192,0,51,0,0,0,
7755,wordpress,65960142,0,978,62,1,1,
7756,wordpress,65962245,0,11,0,0,0,
7757,wordpress,65956104,0,69,0,1,1,
7758,wordpress,65961671,1,11,0,0,0,
7759,wordpress,65961563,0,891,45,0,0,
7760,wordpress,65955300,1,79,0,1,1,
7761,wordpress,65960742,2,41,0,1,1,
7762,wordpress,65961086,0,472,78,0,0,
7763,wordpress,65957397,-1,157,0,1,0,
7764,wordpress,65946518,1,13,0,1,1,
7765,wordpress,65959145,1,103,40,1,1,
7766,wordpress,65960379,0,13,0,0,0,
7767,wordpress,65957494,0,1,0,0,0,
7768,wordpress,65960322,0,11,0,0,0,
7769,wordpress,65958179,0,317,50,0,0,
7770,wordpress,65956946,1,11,0,1,1,
7771,wordpress,65958463,1,45,0,1,1,
7772,wordpress,65958444,0,63,33,0,0,
7773,wordpress,65924349,0,9,0,0,0,
7774,wordpress,65946978,0,49,0,0,0,
7775,wordpress,65955594,0,5,0,1,1,
7776,wordpress,65957322,0,1,0,0,0,
7777,wordpress,65956798,0,117,0,0,0,
7778,wordpress,65768740,0,21,0,1,0,
7779,wordpress,65956621,0,1511,41,0,0,
7780,wordpress,65808929,-2,1,0,1,0,
7781,wordpress,65955975,0,1,0,0,0,
7782,wordpress,65923871,0,141,0,0,0,
7783,wordpress,65955635,1,11,0,0,0,
7784,wordpress,65955341,0,39,0,0,0,
7785,wordpress,65955151,0,58,0,0,0,
7786,wordpress,65954074,0,41,0,0,0,
7787,wordpress,65953719,-1,2451,57,2,1,
7788,wordpress,65952385,0,508,0,0,0,
7789,wordpress,65655556,0,3,0,2,1,
7790,wordpress,65953465,0,25,0,0,0,
7791,wordpress,65952217,0,1,0,1,0,
7792,wordpress,65952571,0,1,0,0,0,
7793,wordpress,65945716,0,1,0,0,0,
7794,wordpress,65951770,0,29,0,0,0,
7795,wordpress,65951683,0,1,0,0,0,
7796,wordpress,65951240,0,3,0,1,1,
7797,wordpress,65951124,1,11,0,0,0,
7798,wordpress,65949798,0,31,0,0,0,
7799,wordpress,65938553,1,43,0,1,1,
7800,wordpress,65938152,1,57,0,1,0,
7801,wordpress,65944020,0,373,0,1,0,
7802,wordpress,65950516,0,95,89,0,0,
7803,wordpress,65922336,0,1,0,0,0,
7804,wordpress,65949879,0,1061,0,0,0,
7805,wordpress,65949541,0,142,0,1,0,
7806,wordpress,65947458,0,5,0,1,1,
7807,wordpress,65820337,0,439,0,2,0,
7808,wordpress,65948119,-2,1,0,1,0,
7809,wordpress,65947833,0,355,0,0,0,
7810,wordpress,65948257,0,25,0,1,1,
7811,wordpress,65928266,0,3,20,1,0,
7812,wordpress,65947862,0,3,0,0,0,
7813,wordpress,65945363,0,13,0,1,0,
7814,wordpress,65946845,0,5465,59,0,0,
7815,wordpress,65945846,0,33,0,0,0,
7816,wordpress,65945773,0,15787,54,0,0,
7817,wordpress,65945570,0,133,0,0,0,
7818,wordpress,65945472,0,135,83,0,0,
7819,wordpress,65945105,0,11,0,0,0,
7820,wordpress,65942578,0,3,0,1,1,
7821,wordpress,65944089,0,49,38,0,0,
7822,wordpress,65942851,0,1,0,1,0,
7823,wordpress,65925625,-1,395,80,1,1,
7824,wordpress,65937075,1,2110,0,1,1,
7825,wordpress,65943040,0,11,0,0,0,
7826,wordpress,65941288,2,71,0,1,1,
7827,wordpress,65942732,0,2695,78,0,0,
7828,wordpress,65942281,1,11,0,0,0,
7829,wordpress,65942199,0,35,0,0,0,
7830,wordpress,65942002,0,1,0,0,0,
7831,wordpress,65814828,0,25,0,1,1,
7832,wordpress,65929831,0,33,0,0,0,
7833,wordpress,65940749,0,1,0,0,0,
7834,wordpress,65927854,-1,73,0,1,0,
7835,wordpress,65939501,0,27,0,0,0,
7836,wordpress,65939186,0,2137,0,0,0,
7837,wordpress,65937233,0,11,0,0,0,
7838,wordpress,65820079,-1,7,0,3,0,
7839,wordpress,65938341,3,43,0,2,1,
7840,wordpress,65937331,0,9,0,1,1,
7841,wordpress,65938571,0,373,0,0,0,
7842,wordpress,65938266,1,35,0,0,0,
7843,wordpress,65937802,3,373,0,1,1,
7844,wordpress,65934612,1,43,0,1,1,
7845,wordpress,65825865,0,1,0,1,0,
7846,wordpress,65936639,0,1362,64,1,0,
7847,wordpress,65936726,0,874,73,0,0,
7848,wordpress,65935868,0,1,0,0,0,
7849,wordpress,65936273,0,1649,62,0,0,
7850,wordpress,65936186,0,144,50,0,0,
7851,wordpress,65935357,0,1,0,0,0,
7852,wordpress,65934860,0,11,0,0,0,
7853,wordpress,65934460,0,57,0,0,0,
7854,wordpress,65934421,0,43,0,0,0,
7855,wordpress,65934386,0,1,0,0,0,
7856,wordpress,65925065,0,1,0,0,0,
7857,wordpress,65933420,1,93,0,0,0,
7858,wordpress,65909178,0,511,0,1,0,
7859,wordpress,65932783,0,187,100,0,0,
7860,wordpress,65932611,0,1,0,0,0,
7861,wordpress,65925316,0,1317,92,1,0,
7862,wordpress,65932026,0,1,0,0,0,
7863,wordpress,65929093,-1,13,0,2,0,
7864,wordpress,65912787,0,21,0,1,0,
7865,wordpress,65929174,0,45,0,0,0,
7866,wordpress,65916889,0,13,0,1,0,
7867,wordpress,65922332,1,13,0,1,1,
7868,wordpress,65926927,0,1,0,0,0,
7869,wordpress,65892425,0,11,0,2,1,
7870,wordpress,65926440,0,1,0,0,0,
7871,wordpress,65925540,1,21,0,0,0,
7872,wordpress,65923939,0,51,0,1,1,
7873,wordpress,65924756,0,43,0,1,0,
7874,wordpress,65923392,1,373,0,1,1,
7875,wordpress,65916596,0,1,0,0,0,
7876,wordpress,65917356,0,21,0,1,0,
7877,wordpress,65923862,0,1,0,0,0,
7878,wordpress,65923759,0,1,0,0,0,
7879,wordpress,65922697,1,13,0,1,1,
7880,wordpress,65923198,0,43,0,0,0,
7881,wordpress,65922206,-1,3,0,1,1,
7882,wordpress,65890140,0,1,0,1,0,
7883,wordpress,65922651,0,21,0,0,0,
7884,wordpress,65921894,0,81,0,0,0,
7885,wordpress,65922132,0,1961,0,0,0,
7886,wordpress,65920871,0,131,0,1,1,
7887,wordpress,65921589,0,1,0,0,0,
7888,wordpress,65909464,0,171,0,1,1,
7889,wordpress,65921442,0,63,0,1,0,
7890,wordpress,65918488,2,67,60,1,1,
7891,wordpress,65869079,0,147,0,1,1,
7892,wordpress,65921075,0,27,0,0,0,
7893,wordpress,65920892,0,490,0,0,0,
7894,wordpress,65918035,0,1,0,0,0,
7895,wordpress,65919343,0,11,0,4,0,
7896,wordpress,65919973,0,1,0,0,0,
7897,wordpress,65919664,0,45,0,0,0,
7898,wordpress,65901568,0,53,0,1,0,
7899,wordpress,65919293,0,15,0,1,1,
7900,wordpress,65919415,0,2110,0,0,0,
7901,wordpress,65917497,1,25,0,1,0,
7902,wordpress,65918317,0,57,0,0,0,
7903,wordpress,65918245,0,1,0,0,0,
7904,wordpress,65917479,0,1,0,0,0,
7905,wordpress,65880099,1,11,0,1,1,
7906,wordpress,65910014,0,91,0,2,1,
7907,wordpress,65916008,0,21,0,0,0,
7908,wordpress,65914551,0,1061,0,1,1,
7909,wordpress,65914982,0,29,0,0,0,
7910,wordpress,65914155,0,1,0,0,0,
7911,wordpress,65898386,0,1,0,1,0,
7912,wordpress,65911482,1,47,0,2,1,
7913,wordpress,65913851,0,1,0,1,0,
7914,wordpress,65912931,0,464,62,1,0,
7915,wordpress,65913007,0,1511,41,0,0,
7916,wordpress,65865828,1,156,0,0,0,
7917,wordpress,65910816,0,1986,71,0,0,
7918,wordpress,65910705,0,119,0,0,0,
7919,wordpress,65781321,-4,1,0,1,0,
7920,wordpress,65909794,0,1,0,0,0,
7921,wordpress,65907827,-3,3,0,1,1,
7922,wordpress,65819663,0,811,38,1,0,
7923,wordpress,65908943,1,13,0,0,0,
7924,wordpress,65905315,0,73,0,1,1,
7925,wordpress,65906737,1,11,0,1,0,
7926,wordpress,65907557,2,719,0,1,1,
7927,wordpress,65908317,0,23,0,0,0,
7928,wordpress,65907209,0,11,0,1,0,
7929,wordpress,65893077,1,13,0,1,1,
7930,wordpress,65908121,0,1223,50,0,0,
7931,wordpress,65907757,1,1279,78,1,1,
7932,wordpress,65903471,-1,25,0,4,1,
7933,wordpress,65906651,-1,1,0,1,1,
7934,wordpress,65904902,0,27,0,0,0,
7935,wordpress,65891472,0,11,0,0,0,
7936,wordpress,65906704,0,113,17,0,0,
7937,wordpress,65905330,0,1,0,0,0,
7938,wordpress,65905586,0,1,0,0,0,
7939,wordpress,65906465,2,337,25,1,1,
7940,wordpress,65860667,0,35,0,1,1,
7941,wordpress,65886142,0,1,0,1,0,
7942,wordpress,65865978,-1,29,0,1,1,
7943,wordpress,65905178,0,35,0,0,0,
7944,wordpress,65891002,0,1,0,0,0,
7945,wordpress,65903109,1,21,0,0,0,
7946,wordpress,65904034,0,984,75,0,0,
7947,wordpress,65903936,0,557,55,0,0,
7948,wordpress,65901328,0,23,0,2,0,
7949,wordpress,65892204,0,25,0,2,1,
7950,wordpress,65898803,1,17,0,1,1,
7951,wordpress,65903217,0,11,0,0,0,
7952,wordpress,65895177,0,1065,84,0,0,
7953,wordpress,65901533,0,74498,85,0,0,
7954,wordpress,65895117,0,1,0,1,0,
7955,wordpress,65899584,0,411,0,1,1,
7956,wordpress,65901797,0,1,0,0,0,
7957,wordpress,65900385,0,31,0,1,1,
7958,wordpress,65887649,0,1,0,0,0,
7959,wordpress,65900104,-2,35,0,1,0,
7960,wordpress,65899473,0,81,0,2,1,
7961,wordpress,65900595,0,323,0,0,0,
7962,wordpress,65900071,0,9,0,0,0,
7963,wordpress,65899541,0,11,0,0,0,
7964,wordpress,65895485,0,47,0,0,0,
7965,wordpress,65885251,1,171,0,1,1,
7966,wordpress,65774497,0,11,0,1,1,
7967,wordpress,65851840,0,11,0,1,0,
7968,wordpress,65898647,0,1134,83,0,0,
7969,wordpress,65897532,-1,1,0,1,0,
7970,wordpress,65898116,0,1,0,0,0,
7971,wordpress,65898104,0,3222,96,0,0,
7972,wordpress,65898043,0,69,0,0,0,
7973,wordpress,65897674,0,1,0,0,0,
7974,wordpress,65892970,0,25,0,1,1,
7975,wordpress,65897264,0,3,0,0,0,
7976,wordpress,65895825,0,127,0,1,1,
7977,wordpress,65878448,1,25,0,1,1,
7978,wordpress,65896696,0,51,0,0,0,
7979,wordpress,65896331,0,1,0,0,0,
7980,wordpress,65751587,7,497,63,3,1,
7981,wordpress,65883590,0,34,0,1,1,
7982,wordpress,65895353,0,593,72,0,0,
7983,wordpress,65619411,1,57,0,1,1,
7984,wordpress,65873797,0,1649,62,1,1,
7985,wordpress,65894594,1,47,0,1,1,
7986,wordpress,65894659,0,470,50,0,0,
7987,wordpress,65894595,0,426,0,0,0,
7988,wordpress,65831349,0,1,0,0,0,
7989,wordpress,65893733,3,401,0,1,1,
7990,wordpress,65888649,0,1,0,0,0,
7991,wordpress,65892831,3,401,0,1,1,
7992,wordpress,65893442,1,3161,61,1,1,
7993,wordpress,65877051,1,401,0,1,1,
7994,wordpress,65874654,1,401,0,1,1,
7995,wordpress,65892137,2,23,0,1,1,
7996,wordpress,65877722,0,23,0,1,1,
7997,wordpress,65893896,0,1,0,0,0,
7998,wordpress,65893259,1,11,0,1,0,
7999,wordpress,65893619,0,1,0,0,0,
8000,wordpress,65893329,0,15,0,0,0,
8001,wordpress,65877346,0,152,0,0,0,
8002,wordpress,65883268,1,23,0,1,0,
8003,wordpress,65880008,1,2110,0,1,1,
8004,wordpress,65891864,0,3,0,1,1,
8005,wordpress,65892294,0,335,0,0,0,
8006,wordpress,65840239,1,121,100,1,1,
8007,wordpress,65891936,0,25,0,1,0,
8008,wordpress,65891648,-4,1,0,1,1,
8009,wordpress,65794411,2,1649,62,1,0,
8010,wordpress,65819922,0,475,40,0,0,
8011,wordpress,65890441,0,91,0,1,1,
8012,wordpress,65888901,2,65,0,1,1,
8013,wordpress,65889364,2,25,0,1,1,
8014,wordpress,65889764,0,1,0,0,0,
8015,wordpress,65888997,0,1,0,0,0,
8016,wordpress,65888330,0,13,0,1,1,
8017,wordpress,65885880,0,1,0,0,0,
8018,wordpress,65887902,0,1,0,0,0,
8019,wordpress,65886297,0,13,0,1,1,
8020,wordpress,65887957,0,31,0,0,0,
8021,wordpress,65887765,0,41,0,0,0,
8022,wordpress,65887735,0,113,17,0,0,
8023,wordpress,65881935,1,366,62,0,0,
8024,wordpress,65887345,0,1,0,0,0,
8025,wordpress,65886573,0,3,0,1,1,
8026,wordpress,65886497,0,129,0,1,1,
8027,wordpress,65886396,0,1,0,0,0,
8028,wordpress,65860303,-1,25,0,1,0,
8029,wordpress,65886033,-1,25,0,1,0,
8030,wordpress,65842706,0,30,0,1,1,
8031,wordpress,65885830,0,1,0,0,0,
8032,wordpress,65864082,0,355,0,2,1,
8033,wordpress,65765090,0,287,67,2,1,
8034,wordpress,65884144,0,19,0,1,0,
8035,wordpress,65853343,-2,1,0,3,0,
8036,wordpress,65884591,0,41,0,1,1,
8037,wordpress,65884828,0,11,0,0,0,
8038,wordpress,65882594,0,0,0,1,0,
8039,wordpress,65884524,0,27,33,0,0,
8040,wordpress,65875588,1,533,0,1,1,
8041,wordpress,65884319,0,442,67,0,0,
8042,wordpress,65883837,0,11,0,0,0,
8043,wordpress,65883469,0,21,0,0,0,
8044,wordpress,65883378,0,509,0,0,0,
8045,wordpress,65880428,0,71,40,1,1,
8046,wordpress,65845498,0,13,0,1,1,
8047,wordpress,65882861,0,111,0,0,0,
8048,wordpress,65882448,0,9,0,0,0,
8049,wordpress,65882194,1,1401,0,1,1,
8050,wordpress,65879488,2,31,0,1,1,
8051,wordpress,65881240,0,33,0,0,0,
8052,wordpress,65881125,0,25,0,0,0,
8053,wordpress,65880902,0,11,0,0,0,
8054,wordpress,65880517,0,79,0,0,0,
8055,wordpress,65880483,0,370,0,0,0,
8056,wordpress,65734254,3,119,82,1,1,
8057,wordpress,65880139,0,1,0,0,0,
8058,wordpress,65879261,0,1511,41,0,0,
8059,wordpress,65874425,0,37,75,1,0,
8060,wordpress,65877996,0,372,71,0,0,
8061,wordpress,65876746,0,35,50,0,0,
8062,wordpress,65875976,0,1312,0,0,0,
8063,wordpress,65876067,0,523,0,0,0,
8064,wordpress,65873427,1,533,0,0,0,
8065,wordpress,65850909,-1,9,0,2,1,
8066,wordpress,65875499,0,1,0,0,0,
8067,wordpress,65875353,0,13,0,0,0,
8068,wordpress,65875206,0,31,0,0,0,
8069,wordpress,65875316,0,327,0,0,0,
8070,wordpress,65872247,0,11,0,1,0,
8071,wordpress,65769425,2,35,25,1,1,
8072,wordpress,65874770,0,1,0,0,0,
8073,wordpress,65874761,0,3,0,0,0,
8074,wordpress,65873422,0,57,0,0,0,
8075,wordpress,65874374,1,2109,58,1,1,
8076,wordpress,65874088,0,1,0,0,0,
8077,wordpress,65873824,0,1,0,0,0,
8078,wordpress,65683608,0,1,0,0,0,
8079,wordpress,65812021,3,33,0,1,1,
8080,wordpress,65872767,0,1,0,0,0,
8081,wordpress,65872647,0,1,0,0,0,
8082,wordpress,65872530,1,533,0,0,0,
8083,wordpress,65872507,0,1,0,0,0,
8084,wordpress,65872414,0,1,0,0,0,
8085,wordpress,65872125,0,91,0,0,0,
8086,wordpress,65866128,0,1,0,2,0,
8087,wordpress,65865869,0,11,0,1,0,
8088,wordpress,65872055,0,1,0,0,0,
8089,wordpress,65871752,0,19,0,0,0,
8090,wordpress,65860008,-1,1,0,1,0,
8091,wordpress,65871520,0,21,0,0,0,
8092,wordpress,65865883,2,10627,90,1,1,
8093,wordpress,65861982,0,23,0,1,0,
8094,wordpress,65861713,0,148,67,1,1,
8095,wordpress,65870505,0,3,0,0,0,
8096,wordpress,65870322,0,27,100,0,0,
8097,wordpress,65870053,0,2003,52,0,0,
8098,wordpress,65869132,0,1,0,1,0,
8099,wordpress,65867392,0,43,0,0,0,
8100,wordpress,65868446,0,1,0,0,0,
8101,wordpress,65868470,0,3,0,1,0,
8102,wordpress,65869527,0,1,0,0,0,
